time,module,kind,amount
22.06.16-16:46:40.469, 41a17160,dust,158
22.06.16-16:46:40.637, 41c35c6b,dust,146
22.06.16-16:46:40.697, 41c37e25,dust,165
22.06.16-16:46:41.018, 41c34435,dust,163
22.06.16-16:46:41.112, 41c3444a,dust,152
22.06.16-16:46:41.352, 41c35c9c,dust,190
22.06.16-16:46:41.382, 41a17160,dust,160
22.06.16-16:46:41.468, 41c35c6b,dust,146
22.06.16-16:46:41.530, 41c37e25,dust,165
22.06.16-16:46:41.851, 41c34435,dust,163
22.06.16-16:46:42.029, 41c3444a,dust,152
22.06.16-16:46:42.183, 41c35c9c,dust,181
22.06.16-16:46:42.216, 41a17160,dust,160
22.06.16-16:46:42.383, 41c35c6b,dust,146
22.06.16-16:46:42.404, 41c37e25,dust,164
22.06.16-16:46:42.764, 41c34435,dust,157
22.06.16-16:46:42.950, 41c3444a,dust,150
22.06.16-16:46:43.098, 41c35c9c,dust,179
22.06.16-16:46:43.128, 41a17160,dust,156
22.06.16-16:46:43.212, 41c35c6b,dust,146
22.06.16-16:46:43.233, 41c37e25,dust,164
22.06.16-16:46:43.596, 41c34435,dust,157
22.06.16-16:46:43.862, 41c3444a,dust,152
22.06.16-16:46:43.930, 41c35c9c,dust,179
22.06.16-16:46:43.962, 41a17160,dust,156
22.06.16-16:46:44.059, 41c37e25,dust,164
22.06.16-16:46:44.126, 41c35c6b,dust,146
22.06.16-16:46:44.509, 41c34435,dust,156
22.06.16-16:46:44.781, 41c3444a,dust,154
22.06.16-16:46:44.843, 41c35c9c,dust,180
22.06.16-16:46:44.874, 41a17160,dust,155
22.06.16-16:46:44.895, 41c37e25,dust,164
22.06.16-16:46:44.959, 41c35c6b,dust,145
22.06.16-16:46:45.342, 41c34435,dust,156
22.06.16-16:46:45.675, 41c35c9c,dust,180
22.06.16-16:46:45.696, 41c3444a,dust,156
22.06.16-16:46:45.716, 41a17160,dust,155
22.06.16-16:46:45.737, 41c37e25,dust,164
22.06.16-16:46:45.874, 41c35c6b,dust,145
22.06.16-16:46:46.254, 41c34435,dust,159
22.06.16-16:46:46.574, 41c37e25,dust,164
22.06.16-16:46:46.594, 41c35c9c,dust,176
22.06.16-16:46:46.616, 41c3444a,dust,154
22.06.16-16:46:46.636, 41a17160,dust,152
22.06.16-16:46:46.705, 41c35c6b,dust,145
22.06.16-16:46:47.087, 41c34435,dust,158
22.06.16-16:46:47.422, 41c35c9c,dust,176
22.06.16-16:46:47.443, 41c37e25,dust,162
22.06.16-16:46:47.463, 41a17160,dust,152
22.06.16-16:46:47.529, 41c3444a,dust,157
22.06.16-16:46:47.615, 41c35c6b,dust,144
22.06.16-16:46:48.001, 41c34435,dust,158
22.06.16-16:46:48.262, 41c37e25,dust,162
22.06.16-16:46:48.333, 41c35c9c,dust,176
22.06.16-16:46:48.364, 41c3444a,dust,157
22.06.16-16:46:48.383, 41a17160,dust,150
22.06.16-16:46:48.448, 41c35c6b,dust,145
22.06.16-16:46:48.833, 41c34435,dust,158
22.06.16-16:46:49.112, 41c37e25,dust,162
22.06.16-16:46:49.165, 41c35c9c,dust,176
22.06.16-16:46:49.201, 41a17160,dust,150
22.06.16-16:46:49.280, 41c3444a,dust,158
22.06.16-16:46:49.360, 41c35c6b,dust,147
22.06.16-16:46:49.746, 41c34435,dust,156
22.06.16-16:46:49.945, 41c37e25,dust,162
22.06.16-16:46:50.079, 41c35c9c,dust,174
22.06.16-16:46:50.115, 41a17160,dust,152
22.06.16-16:46:50.133, 41c3444a,dust,165
22.06.16-16:46:50.191, 41c35c6b,dust,147
22.06.16-16:46:50.579, 41c34435,dust,156
22.06.16-16:46:50.800, 41c37e25,dust,160
22.06.16-16:46:50.911, 41c35c9c,dust,174
22.06.16-16:46:50.948, 41a17160,dust,152
22.06.16-16:46:51.037, 41c3444a,dust,163
22.06.16-16:46:51.104, 41c35c6b,dust,148
22.06.16-16:46:51.491, 41c34435,dust,153
22.06.16-16:46:51.635, 41c37e25,dust,160
22.06.16-16:46:51.826, 41c35c9c,dust,175
22.06.16-16:46:51.860, 41a17160,dust,149
22.06.16-16:46:51.880, 41c3444a,dust,163
22.06.16-16:46:51.937, 41c35c6b,dust,148
22.06.16-16:46:52.323, 41c34435,dust,153
22.06.16-16:46:52.476, 41c37e25,dust,162
22.06.16-16:46:52.656, 41c35c9c,dust,175
22.06.16-16:46:52.695, 41a17160,dust,149
22.06.16-16:46:52.785, 41c3444a,dust,159
22.06.16-16:46:52.849, 41c35c6b,dust,149
22.06.16-16:46:53.236, 41c34435,dust,153
22.06.16-16:46:53.311, 41c37e25,dust,162
22.06.16-16:46:53.567, 41c35c9c,dust,172
22.06.16-16:46:53.607, 41a17160,dust,148
22.06.16-16:46:53.629, 41c3444a,dust,159
22.06.16-16:46:53.682, 41c35c6b,dust,149
22.06.16-16:46:54.153, 41c34435,dust,155
22.06.16-16:46:54.174, 41c37e25,dust,164
22.06.16-16:46:54.401, 41c35c9c,dust,171
22.06.16-16:46:54.440, 41a17160,dust,148
22.06.16-16:46:54.537, 41c3444a,dust,158
22.06.16-16:46:54.595, 41c35c6b,dust,148
22.06.16-16:46:54.988, 41c37e25,dust,164
22.06.16-16:46:55.067, 41c34435,dust,158
22.06.16-16:46:55.315, 41c35c9c,dust,171
22.06.16-16:46:55.354, 41a17160,dust,151
22.06.16-16:46:55.374, 41c3444a,dust,158
22.06.16-16:46:55.426, 41c35c6b,dust,148
22.06.16-16:46:55.840, 41c37e25,dust,161
22.06.16-16:46:55.981, 41c34435,dust,156
22.06.16-16:46:56.146, 41c35c9c,dust,171
22.06.16-16:46:56.186, 41a17160,dust,151
22.06.16-16:46:56.284, 41c3444a,dust,156
22.06.16-16:46:56.345, 41c35c6b,dust,151
22.06.16-16:46:56.676, 41c37e25,dust,161
22.06.16-16:46:56.893, 41c34435,dust,158
22.06.16-16:46:57.062, 41c35c9c,dust,163
22.06.16-16:46:57.100, 41a17160,dust,152
22.06.16-16:46:57.120, 41c3444a,dust,156
22.06.16-16:46:57.171, 41c35c6b,dust,153
22.06.16-16:46:57.496, 41c37e25,dust,163
22.06.16-16:46:57.809, 41c34435,dust,157
22.06.16-16:46:57.891, 41c35c9c,dust,163
22.06.16-16:46:57.935, 41a17160,dust,152
22.06.16-16:46:58.037, 41c3444a,dust,156
22.06.16-16:46:58.085, 41c35c6b,dust,153
22.06.16-16:46:58.344, 41c37e25,dust,161
22.06.16-16:46:58.722, 41c34435,dust,159
22.06.16-16:46:58.803, 41c35c9c,dust,163
22.06.16-16:46:58.847, 41a17160,dust,156
22.06.16-16:46:58.917, 41c35c6b,dust,153
22.06.16-16:46:58.954, 41c3444a,dust,159
22.06.16-16:46:59.185, 41c37e25,dust,163
22.06.16-16:46:59.634, 41c34435,dust,159
22.06.16-16:46:59.654, 41c35c9c,dust,163
22.06.16-16:46:59.682, 41a17160,dust,156
22.06.16-16:46:59.830, 41c35c6b,dust,156
22.06.16-16:46:59.870, 41c3444a,dust,161
22.06.16-16:47:00.063, 41c37e25,dust,162
22.06.16-16:47:00.548, 41c34435,dust,156
22.06.16-16:47:00.568, 41c35c9c,dust,175
22.06.16-16:47:00.592, 41a17160,dust,154
22.06.16-16:47:00.661, 41c35c6b,dust,154
22.06.16-16:47:00.787, 41c3444a,dust,163
22.06.16-16:47:00.915, 41c37e25,dust,163
22.06.16-16:47:01.381, 41c35c9c,dust,175
22.06.16-16:47:01.426, 41a17160,dust,154
22.06.16-16:47:01.462, 41c34435,dust,152
22.06.16-16:47:01.574, 41c35c6b,dust,154
22.06.16-16:47:01.706, 41c3444a,dust,162
22.06.16-16:47:01.770, 41c37e25,dust,156
22.06.16-16:47:02.295, 41c35c9c,dust,176
22.06.16-16:47:02.340, 41a17160,dust,153
22.06.16-16:47:02.375, 41c34435,dust,151
22.06.16-16:47:02.405, 41c35c6b,dust,154
22.06.16-16:47:02.621, 41c37e25,dust,153
22.06.16-16:47:02.641, 41c3444a,dust,161
22.06.16-16:47:03.128, 41c35c9c,dust,170
22.06.16-16:47:03.174, 41a17160,dust,153
22.06.16-16:47:03.288, 41c34435,dust,154
22.06.16-16:47:03.318, 41c35c6b,dust,154
22.06.16-16:47:03.471, 41c37e25,dust,153
22.06.16-16:47:03.539, 41c3444a,dust,157
22.06.16-16:47:04.040, 41c35c9c,dust,174
22.06.16-16:47:04.085, 41a17160,dust,150
22.06.16-16:47:04.152, 41c35c6b,dust,154
22.06.16-16:47:04.202, 41c34435,dust,150
22.06.16-16:47:04.454, 41c3444a,dust,155
22.06.16-16:47:04.885, 41c35c9c,dust,174
22.06.16-16:47:04.920, 41a17160,dust,150
22.06.16-16:47:05.035, 41c34435,dust,149
22.06.16-16:47:05.064, 41c35c6b,dust,156
22.06.16-16:47:05.372, 41c3444a,dust,155
22.06.16-16:47:05.787, 41c35c9c,dust,169
22.06.16-16:47:05.832, 41a17160,dust,149
22.06.16-16:47:05.895, 41c35c6b,dust,157
22.06.16-16:47:05.919, 41c37e25,dust,152
22.06.16-16:47:05.945, 41c37e25,dust,169
22.06.16-16:47:05.964, 41c34435,dust,149
22.06.16-16:47:06.051, 41c37e25,dust,172
22.06.16-16:47:06.292, 41c3444a,dust,159
22.06.16-16:47:06.617, 41c35c9c,dust,169
22.06.16-16:47:06.667, 41a17160,dust,149
22.06.16-16:47:06.780, 41c34435,dust,149
22.06.16-16:47:06.809, 41c35c6b,dust,155
22.06.16-16:47:06.910, 41c37e25,dust,172
22.06.16-16:47:07.206, 41c3444a,dust,161
22.06.16-16:47:07.530, 41c35c9c,dust,173
22.06.16-16:47:07.580, 41a17160,dust,148
22.06.16-16:47:07.639, 41c35c6b,dust,155
22.06.16-16:47:07.694, 41c34435,dust,151
22.06.16-16:47:07.756, 41c37e25,dust,164
22.06.16-16:47:08.124, 41c3444a,dust,160
22.06.16-16:47:08.363, 41c35c9c,dust,173
22.06.16-16:47:08.413, 41a17160,dust,148
22.06.16-16:47:08.526, 41c34435,dust,150
22.06.16-16:47:08.553, 41c35c6b,dust,151
22.06.16-16:47:08.593, 41c37e25,dust,164
22.06.16-16:47:09.039, 41c3444a,dust,160
22.06.16-16:47:09.275, 41c35c9c,dust,170
22.06.16-16:47:09.326, 41a17160,dust,148
22.06.16-16:47:09.383, 41c35c6b,dust,151
22.06.16-16:47:09.437, 41c37e25,dust,164
22.06.16-16:47:09.457, 41c34435,dust,153
22.06.16-16:47:09.875, 41c3444a,dust,160
22.06.16-16:47:10.108, 41c35c9c,dust,170
22.06.16-16:47:10.159, 41a17160,dust,148
22.06.16-16:47:10.274, 41c37e25,dust,164
22.06.16-16:47:10.294, 41c34435,dust,153
22.06.16-16:47:10.314, 41c35c6b,dust,153
22.06.16-16:47:10.791, 41c3444a,dust,157
22.06.16-16:47:11.021, 41c35c9c,dust,172
22.06.16-16:47:11.070, 41a17160,dust,145
22.06.16-16:47:11.129, 41c35c6b,dust,153
22.06.16-16:47:11.150, 41c37e25,dust,169
22.06.16-16:47:11.188, 41c34435,dust,151
22.06.16-16:47:11.626, 41c3444a,dust,157
22.06.16-16:47:11.852, 41c35c9c,dust,172
22.06.16-16:47:11.904, 41a17160,dust,145
22.06.16-16:47:11.956, 41c37e25,dust,169
22.06.16-16:47:12.020, 41c34435,dust,151
22.06.16-16:47:12.041, 41c35c6b,dust,154
22.06.16-16:47:12.543, 41c3444a,dust,153
22.06.16-16:47:12.765, 41c35c9c,dust,176
22.06.16-16:47:12.808, 41c37e25,dust,169
22.06.16-16:47:12.830, 41a17160,dust,148
22.06.16-16:47:12.875, 41c35c6b,dust,154
22.06.16-16:47:12.932, 41c34435,dust,151
22.06.16-16:47:13.378, 41c3444a,dust,153
22.06.16-16:47:13.596, 41c35c9c,dust,176
22.06.16-16:47:13.645, 41c37e25,dust,169
22.06.16-16:47:13.665, 41a17160,dust,148
22.06.16-16:47:13.764, 41c34435,dust,150
22.06.16-16:47:13.788, 41c35c6b,dust,153
22.06.16-16:47:14.294, 41c3444a,dust,151
22.06.16-16:47:14.482, 41c37e25,dust,169
22.06.16-16:47:14.513, 41c35c9c,dust,177
22.06.16-16:47:14.562, 41a17160,dust,149
22.06.16-16:47:14.618, 41c35c6b,dust,153
22.06.16-16:47:14.681, 41c34435,dust,156
22.06.16-16:47:15.126, 41c3444a,dust,151
22.06.16-16:47:15.320, 41c37e25,dust,169
22.06.16-16:47:15.345, 41c35c9c,dust,177
22.06.16-16:47:15.396, 41a17160,dust,149
22.06.16-16:47:15.512, 41c34435,dust,156
22.06.16-16:47:15.535, 41c35c6b,dust,156
22.06.16-16:47:16.047, 41c3444a,dust,150
22.06.16-16:47:16.173, 41c37e25,dust,168
22.06.16-16:47:16.259, 41c35c9c,dust,180
22.06.16-16:47:16.309, 41a17160,dust,151
22.06.16-16:47:16.363, 41c35c6b,dust,156
22.06.16-16:47:16.426, 41c34435,dust,158
22.06.16-16:47:16.878, 41c3444a,dust,150
22.06.16-16:47:17.007, 41c37e25,dust,168
22.06.16-16:47:17.089, 41c35c9c,dust,180
22.06.16-16:47:17.142, 41a17160,dust,151
22.06.16-16:47:17.258, 41c34435,dust,159
22.06.16-16:47:17.278, 41c35c6b,dust,156
22.06.16-16:47:17.795, 41c3444a,dust,149
22.06.16-16:47:17.880, 41c37e25,dust,167
22.06.16-16:47:18.004, 41c35c9c,dust,182
22.06.16-16:47:18.055, 41a17160,dust,155
22.06.16-16:47:18.107, 41c35c6b,dust,156
22.06.16-16:47:18.173, 41c34435,dust,159
22.06.16-16:47:18.629, 41c3444a,dust,149
22.06.16-16:47:18.669, 41c37e25,dust,167
22.06.16-16:47:18.835, 41c35c9c,dust,182
22.06.16-16:47:18.890, 41a17160,dust,155
22.06.16-16:47:19.004, 41c34435,dust,159
22.06.16-16:47:19.024, 41c35c6b,dust,156
22.06.16-16:47:19.546, 41c37e25,dust,168
22.06.16-16:47:19.565, 41c3444a,dust,152
22.06.16-16:47:19.748, 41c35c9c,dust,181
22.06.16-16:47:19.801, 41a17160,dust,156
22.06.16-16:47:19.852, 41c35c6b,dust,156
22.06.16-16:47:19.922, 41c34435,dust,158
22.06.16-16:47:20.380, 41c3444a,dust,153
22.06.16-16:47:20.402, 41c37e25,dust,168
22.06.16-16:47:20.581, 41c35c9c,dust,181
22.06.16-16:47:20.635, 41a17160,dust,156
22.06.16-16:47:20.751, 41c34435,dust,158
22.06.16-16:47:20.772, 41c35c6b,dust,157
22.06.16-16:47:21.224, 41c37e25,dust,168
22.06.16-16:47:21.296, 41c3444a,dust,153
22.06.16-16:47:21.493, 41c35c9c,dust,186
22.06.16-16:47:21.550, 41a17160,dust,157
22.06.16-16:47:21.598, 41c35c6b,dust,156
22.06.16-16:47:21.666, 41c34435,dust,157
22.06.16-16:47:22.061, 41c37e25,dust,168
22.06.16-16:47:22.131, 41c3444a,dust,153
22.06.16-16:47:22.325, 41c35c9c,dust,186
22.06.16-16:47:22.384, 41a17160,dust,157
22.06.16-16:47:22.512, 41c35c6b,dust,157
22.06.16-16:47:22.579, 41c34435,dust,156
22.06.16-16:47:22.903, 41c37e25,dust,166
22.06.16-16:47:23.047, 41c3444a,dust,152
22.06.16-16:47:23.239, 41c35c9c,dust,183
22.06.16-16:47:23.294, 41a17160,dust,158
22.06.16-16:47:23.344, 41c35c6b,dust,157
22.06.16-16:47:23.493, 41c34435,dust,154
22.06.16-16:47:23.737, 41c37e25,dust,166
22.06.16-16:47:23.881, 41c3444a,dust,152
22.06.16-16:47:24.070, 41c35c9c,dust,180
22.06.16-16:47:24.128, 41a17160,dust,158
22.06.16-16:47:24.256, 41c35c6b,dust,156
22.06.16-16:47:24.406, 41c34435,dust,157
22.06.16-16:47:24.585, 41c37e25,dust,165
22.06.16-16:47:24.800, 41c3444a,dust,150
22.06.16-16:47:24.986, 41c35c9c,dust,184
22.06.16-16:47:25.042, 41a17160,dust,158
22.06.16-16:47:25.087, 41c35c6b,dust,156
22.06.16-16:47:25.319, 41c34435,dust,153
22.06.16-16:47:25.422, 41c37e25,dust,165
22.06.16-16:47:25.634, 41c3444a,dust,150
22.06.16-16:47:25.816, 41c35c9c,dust,184
22.06.16-16:47:25.877, 41a17160,dust,158
22.06.16-16:47:26.000, 41c35c6b,dust,158
22.06.16-16:47:26.234, 41c34435,dust,152
22.06.16-16:47:26.301, 41c37e25,dust,169
22.06.16-16:47:26.548, 41c3444a,dust,149
22.06.16-16:47:26.729, 41c35c9c,dust,181
22.06.16-16:47:26.787, 41a17160,dust,156
22.06.16-16:47:26.838, 41c35c6b,dust,158
22.06.16-16:47:27.137, 41c37e25,dust,169
22.06.16-16:47:27.156, 41c34435,dust,156
22.06.16-16:47:27.386, 41c3444a,dust,149
22.06.16-16:47:27.561, 41c35c9c,dust,181
22.06.16-16:47:27.623, 41a17160,dust,156
22.06.16-16:47:27.747, 41c35c6b,dust,157
22.06.16-16:47:28.015, 41c37e25,dust,167
22.06.16-16:47:28.061, 41c34435,dust,161
22.06.16-16:47:28.301, 41c3444a,dust,146
22.06.16-16:47:28.475, 41c35c9c,dust,182
22.06.16-16:47:28.536, 41a17160,dust,156
22.06.16-16:47:28.578, 41c35c6b,dust,157
22.06.16-16:47:28.852, 41c37e25,dust,167
22.06.16-16:47:28.974, 41c34435,dust,159
22.06.16-16:47:29.138, 41c3444a,dust,146
22.06.16-16:47:29.308, 41c35c9c,dust,182
22.06.16-16:47:29.368, 41a17160,dust,156
22.06.16-16:47:29.489, 41c35c6b,dust,158
22.06.16-16:47:29.700, 41c37e25,dust,168
22.06.16-16:47:29.887, 41c34435,dust,160
22.06.16-16:47:30.054, 41c3444a,dust,148
22.06.16-16:47:30.221, 41c35c9c,dust,181
22.06.16-16:47:30.281, 41a17160,dust,156
22.06.16-16:47:30.327, 41c35c6b,dust,158
22.06.16-16:47:30.534, 41c37e25,dust,168
22.06.16-16:47:30.802, 41c34435,dust,161
22.06.16-16:47:30.887, 41c3444a,dust,148
22.06.16-16:47:31.051, 41c35c9c,dust,181
22.06.16-16:47:31.115, 41a17160,dust,156
22.06.16-16:47:31.234, 41c35c6b,dust,157
22.06.16-16:47:31.357, 41c37e25,dust,171
22.06.16-16:47:31.716, 41c34435,dust,161
22.06.16-16:47:31.805, 41c3444a,dust,148
22.06.16-16:47:31.963, 41c35c9c,dust,183
22.06.16-16:47:32.029, 41a17160,dust,159
22.06.16-16:47:32.148, 41c35c6b,dust,152
22.06.16-16:47:32.191, 41c37e25,dust,171
22.06.16-16:47:32.630, 41c34435,dust,163
22.06.16-16:47:32.650, 41c3444a,dust,148
22.06.16-16:47:32.796, 41c35c9c,dust,183
22.06.16-16:47:32.863, 41a17160,dust,159
22.06.16-16:47:33.065, 41c35c6b,dust,154
22.06.16-16:47:33.086, 41c37e25,dust,172
22.06.16-16:47:33.464, 41c34435,dust,163
22.06.16-16:47:33.557, 41c3444a,dust,149
22.06.16-16:47:33.711, 41c35c9c,dust,177
22.06.16-16:47:33.773, 41a17160,dust,157
22.06.16-16:47:33.903, 41c37e25,dust,172
22.06.16-16:47:33.975, 41c35c6b,dust,153
22.06.16-16:47:34.376, 41c34435,dust,161
22.06.16-16:47:34.395, 41c3444a,dust,149
22.06.16-16:47:34.542, 41c35c9c,dust,177
22.06.16-16:47:34.607, 41a17160,dust,157
22.06.16-16:47:34.732, 41c37e25,dust,173
22.06.16-16:47:34.888, 41c35c6b,dust,152
22.06.16-16:47:35.208, 41c34435,dust,160
22.06.16-16:47:35.307, 41c3444a,dust,148
22.06.16-16:47:35.456, 41c35c9c,dust,175
22.06.16-16:47:35.522, 41a17160,dust,158
22.06.16-16:47:35.561, 41c37e25,dust,172
22.06.16-16:47:35.801, 41c35c6b,dust,150
22.06.16-16:47:36.126, 41c34435,dust,163
22.06.16-16:47:36.146, 41c3444a,dust,148
22.06.16-16:47:36.287, 41c35c9c,dust,175
22.06.16-16:47:36.355, 41a17160,dust,158
22.06.16-16:47:36.408, 41c37e25,dust,169
22.06.16-16:47:36.713, 41c35c6b,dust,151
22.06.16-16:47:36.957, 41c34435,dust,163
22.06.16-16:47:37.059, 41c3444a,dust,152
22.06.16-16:47:37.201, 41c35c9c,dust,175
22.06.16-16:47:37.241, 41c37e25,dust,169
22.06.16-16:47:37.267, 41a17160,dust,156
22.06.16-16:47:37.626, 41c35c6b,dust,153
22.06.16-16:47:37.871, 41c34435,dust,161
22.06.16-16:47:37.894, 41c3444a,dust,153
22.06.16-16:47:38.033, 41c35c9c,dust,175
22.06.16-16:47:38.091, 41c37e25,dust,169
22.06.16-16:47:38.181, 41a17160,dust,157
22.06.16-16:47:38.540, 41c35c6b,dust,149
22.06.16-16:47:38.701, 41c34435,dust,161
22.06.16-16:47:38.812, 41c3444a,dust,153
22.06.16-16:47:38.924, 41c37e25,dust,169
22.06.16-16:47:38.946, 41c35c9c,dust,175
22.06.16-16:47:39.092, 41a17160,dust,160
22.06.16-16:47:39.451, 41c35c6b,dust,150
22.06.16-16:47:39.616, 41c34435,dust,157
22.06.16-16:47:39.646, 41c3444a,dust,153
22.06.16-16:47:39.747, 41c37e25,dust,167
22.06.16-16:47:39.778, 41c35c9c,dust,175
22.06.16-16:47:40.006, 41a17160,dust,159
22.06.16-16:47:40.366, 41c35c6b,dust,154
22.06.16-16:47:40.448, 41c34435,dust,157
22.06.16-16:47:40.563, 41c3444a,dust,149
22.06.16-16:47:40.584, 41c37e25,dust,167
22.06.16-16:47:40.691, 41c35c9c,dust,179
22.06.16-16:47:40.918, 41a17160,dust,162
22.06.16-16:47:41.279, 41c35c6b,dust,150
22.06.16-16:47:41.361, 41c34435,dust,155
22.06.16-16:47:41.399, 41c3444a,dust,148
22.06.16-16:47:41.428, 41c37e25,dust,166
22.06.16-16:47:41.522, 41c35c9c,dust,179
22.06.16-16:47:41.829, 41a17160,dust,165
22.06.16-16:47:42.195, 41c34435,dust,155
22.06.16-16:47:42.215, 41c35c6b,dust,155
22.06.16-16:47:42.262, 41c37e25,dust,166
22.06.16-16:47:42.314, 41c3444a,dust,148
22.06.16-16:47:42.437, 41c35c9c,dust,174
22.06.16-16:47:42.741, 41a17160,dust,165
22.06.16-16:47:43.024, 41c35c6b,dust,155
22.06.16-16:47:43.086, 41c37e25,dust,166
22.06.16-16:47:43.108, 41c34435,dust,153
22.06.16-16:47:43.148, 41c3444a,dust,148
22.06.16-16:47:43.267, 41c35c9c,dust,174
22.06.16-16:47:43.654, 41a17160,dust,163
22.06.16-16:47:43.919, 41c37e25,dust,167
22.06.16-16:47:43.939, 41c35c6b,dust,153
22.06.16-16:47:43.959, 41c34435,dust,153
22.06.16-16:47:44.063, 41c3444a,dust,148
22.06.16-16:47:44.179, 41c35c9c,dust,178
22.06.16-16:47:44.567, 41a17160,dust,162
22.06.16-16:47:44.770, 41c35c6b,dust,153
22.06.16-16:47:44.791, 41c37e25,dust,169
22.06.16-16:47:44.854, 41c34435,dust,153
22.06.16-16:47:44.900, 41c3444a,dust,148
22.06.16-16:47:45.013, 41c35c9c,dust,178
22.06.16-16:47:45.480, 41a17160,dust,160
22.06.16-16:47:45.607, 41c37e25,dust,169
22.06.16-16:47:45.682, 41c35c6b,dust,153
22.06.16-16:47:45.702, 41c34435,dust,153
22.06.16-16:47:45.814, 41c3444a,dust,149
22.06.16-16:47:45.926, 41c35c9c,dust,177
22.06.16-16:47:46.391, 41a17160,dust,159
22.06.16-16:47:46.454, 41c37e25,dust,169
22.06.16-16:47:46.514, 41c35c6b,dust,153
22.06.16-16:47:46.597, 41c34435,dust,153
22.06.16-16:47:46.648, 41c3444a,dust,149
22.06.16-16:47:46.759, 41c35c9c,dust,177
22.06.16-16:47:47.292, 41c37e25,dust,168
22.06.16-16:47:47.312, 41a17160,dust,156
22.06.16-16:47:47.427, 41c35c6b,dust,153
22.06.16-16:47:47.447, 41c34435,dust,152
22.06.16-16:47:47.567, 41c3444a,dust,152
22.06.16-16:47:47.672, 41c35c9c,dust,177
22.06.16-16:47:48.138, 41c37e25,dust,168
22.06.16-16:47:48.215, 41a17160,dust,156
22.06.16-16:47:48.259, 41c35c6b,dust,153
22.06.16-16:47:48.343, 41c34435,dust,152
22.06.16-16:47:48.402, 41c3444a,dust,152
22.06.16-16:47:48.505, 41c35c9c,dust,177
22.06.16-16:47:48.975, 41c37e25,dust,168
22.06.16-16:47:49.050, 41a17160,dust,156
22.06.16-16:47:49.172, 41c35c6b,dust,154
22.06.16-16:47:49.192, 41c34435,dust,152
22.06.16-16:47:49.319, 41c3444a,dust,150
22.06.16-16:47:49.421, 41c35c9c,dust,177
22.06.16-16:47:49.819, 41c37e25,dust,167
22.06.16-16:47:49.963, 41a17160,dust,158
22.06.16-16:47:50.004, 41c35c6b,dust,154
22.06.16-16:47:50.090, 41c34435,dust,155
22.06.16-16:47:50.155, 41c3444a,dust,150
22.06.16-16:47:50.252, 41c35c9c,dust,177
22.06.16-16:47:50.654, 41c37e25,dust,167
22.06.16-16:47:50.796, 41a17160,dust,158
22.06.16-16:47:50.917, 41c35c6b,dust,147
22.06.16-16:47:50.937, 41c34435,dust,155
22.06.16-16:47:51.079, 41c3444a,dust,148
22.06.16-16:47:51.163, 41c35c9c,dust,173
22.06.16-16:47:51.500, 41c37e25,dust,169
22.06.16-16:47:51.708, 41a17160,dust,159
22.06.16-16:47:51.750, 41c35c6b,dust,147
22.06.16-16:47:51.838, 41c34435,dust,155
22.06.16-16:47:51.907, 41c3444a,dust,148
22.06.16-16:47:51.997, 41c35c9c,dust,173
22.06.16-16:47:52.336, 41c37e25,dust,169
22.06.16-16:47:52.542, 41a17160,dust,159
22.06.16-16:47:52.660, 41c35c6b,dust,147
22.06.16-16:47:52.680, 41c34435,dust,155
22.06.16-16:47:52.821, 41c3444a,dust,152
22.06.16-16:47:52.911, 41c35c9c,dust,169
22.06.16-16:47:53.159, 41c37e25,dust,168
22.06.16-16:47:53.455, 41a17160,dust,161
22.06.16-16:47:53.494, 41c35c6b,dust,147
22.06.16-16:47:53.583, 41c34435,dust,156
22.06.16-16:47:53.656, 41c3444a,dust,152
22.06.16-16:47:53.741, 41c35c9c,dust,169
22.06.16-16:47:53.993, 41c37e25,dust,168
22.06.16-16:47:54.290, 41a17160,dust,161
22.06.16-16:47:54.406, 41c35c6b,dust,160
22.06.16-16:47:54.426, 41c34435,dust,156
22.06.16-16:47:54.574, 41c3444a,dust,149
22.06.16-16:47:54.657, 41c35c9c,dust,175
22.06.16-16:47:54.847, 41c37e25,dust,168
22.06.16-16:47:55.202, 41a17160,dust,159
22.06.16-16:47:55.237, 41c35c6b,dust,160
22.06.16-16:47:55.330, 41c34435,dust,160
22.06.16-16:47:55.407, 41c3444a,dust,149
22.06.16-16:47:55.488, 41c35c9c,dust,175
22.06.16-16:47:55.683, 41c37e25,dust,168
22.06.16-16:47:56.037, 41a17160,dust,160
22.06.16-16:47:56.151, 41c35c6b,dust,160
22.06.16-16:47:56.171, 41c34435,dust,159
22.06.16-16:47:56.326, 41c3444a,dust,153
22.06.16-16:47:56.400, 41c35c9c,dust,173
22.06.16-16:47:56.531, 41c37e25,dust,169
22.06.16-16:47:56.949, 41a17160,dust,156
22.06.16-16:47:56.985, 41c35c6b,dust,154
22.06.16-16:47:57.077, 41c34435,dust,157
22.06.16-16:47:57.159, 41c3444a,dust,153
22.06.16-16:47:57.233, 41c35c9c,dust,174
22.06.16-16:47:57.368, 41c37e25,dust,169
22.06.16-16:47:57.783, 41a17160,dust,156
22.06.16-16:47:57.896, 41c35c6b,dust,156
22.06.16-16:47:57.915, 41c34435,dust,157
22.06.16-16:47:58.076, 41c3444a,dust,150
